88;1;0369;FITA CREPE;GERAL;ALIMENTOS;GERAL;0369B;UN;;;220;1,6800;0,00;2,50;0,00;0,00;;          
89;1;037000211655;BATATA PRINGLES ORIGINAL;GERAL;ALIMENTOS;GERAL;;UN;;;1;5,9700;0,00;8,90;0,00;0,00;;          
90;1;0386;LAMINA WILKINSON 3UN;GERAL;UTILIDADES;GERAL;0386B;UN;;;1626,74;0,6975;0,00;1,00;0,00;0,00;;          
91;1;0389;;;;;;;;;0;0,0646;0,00;0,00;0,00;0,00;;          
92;1;0390;PINCA P/ SOMBRANCELHA MERHEGY;GERAL;BELEZA;GERAL;0390B;UN;;;448;0,2700;0,00;0,50;0,00;0,00;;          
93;1;039800011398;PILHA ENERGIZER MAX D2 2X1;GERAL;UTILIDADES;GERAL;0398000113;RL;A;;77;9,8000;0,00;14,70;0,00;0,00;;          
94;1;039800013613;BATERIA ENERGIZER 9V.;GERAL;ALIMENTOS;GERAL;0398000136;UN;;;-3;6,5000;0,00;9,99;0,00;0,00;;          
95;1;0398000140009;PILHA ENERGIZER MAX PALITO AAA2;GERAL;UTILIDADES;GERAL;0398000140;CT;;;0;3,2700;0,00;4,60;0,00;0,00;;          
96;1;039800014009;PILHA ENERGIZER MAX PALITO AAA2;GERAL;UTILIDADES;GERAL;0398000140;CT;;;95;2,9800;0,00;5,20;0,00;0,00;;          
97;1;039800015464;PILHA ENERGIZER MAX AA2;GERAL;UTILIDADES;GERAL;0398000154;CT;;;108;2,4200;0,00;4,25;0,00;0,00;;          
98;1;03980002890;BATERIA EVERE ALCA GOLD 9V;GERAL;UTILIDADES;GERAL;0398000289;UN;;;0;4,4700;0,00;9,00;0,00;0,00;;          
99;1;039800028907;BATERIA EVEREADY GOLD 9-V;GERAL;UTILIDADES;GERAL;0398000289;UN;A;;40;4,4700;0,00;6,99;0,00;0,00;;          
100;1;039800099099;PILHA ENERG.MAX-SM-PALITO AAA-4 4X1;GERAL;UTILIDADES;GERAL;0398000990;UN;A;;26;5,5900;0,00;9,70;0,00;0,00;;          
101;1;0401;LATA VAZIA C/TAMPA 18 LTS;GERAL;UTILIDADES;GERAL;0401B;UN;;;101;12,7800;0,00;18,50;0,00;0,00;;          
102;1;041333000985;PILHA ALC. DUACELL GR 6X2;GERAL;DIVERSOS;GERAL;;UN;;;9;13,4000;0,00;18,90;0,00;0,00;;          
